$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3,#ImageLink4
40727E,G-SSTL,Private,Just Aircraft Super STOL,ZZZZ,Civ,STOL,Homebrew,Vanity Plate,Vanity Plate,https://justaircraft.com/,https://cdn.jetphotos.com/full/5/64901_1525205416.jpg,https://cdn.jetphotos.com/full/6/33871_1492544999.jpg,,
40729D,G-SCTR,2 Excel Aviation,Piper PA-31 Navajo C,PA31,Civ,Surveillance,ISR,Covert,Oxcart,https://www.secret-bases.co.uk/cia-rendition.htm#MI5,https://pbs.twimg.com/media/FJI8JlpXwAIg-_z?format=jpg&name=4096x4096,,,
40729E,G-SCMR,2 Excel Aviation,Piper PA-31 Navajo C,PA31,Civ,Surveillance,ISR,Covert,Oxcart,https://www.secret-bases.co.uk/cia-rendition.htm#MI5,https://cdn.jetphotos.com/full/6/62899_1621030528.jpg,https://live.staticflickr.com/838/28702568437_f57b23520b_h.jpg,https://live.staticflickr.com/65535/50968476698_92e20dbe33_h.jpg,
4072B1,G-FLIA,Private,RotorSport UK Calidus,CDUS,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?,https://youtu.be/xFozWDLne7c,,,,
4072B3,G-IROX,Private,Magni Gyro M-24 Orion,MM24,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?,http://www.magnigyro.it/en/products/m24-orion,https://cdn.jetphotos.com/full/5/83071_1496567958.jpg,,,
4072B4,G-MSGI,Orion Cotswold Aviation Ltd,Magni Gyro M-24 Orion,MM24,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?,http://www.magnigyro.it/en/products/m24-orion,https://cdn.jetphotos.com/full/6/16516_1581106303.jpg,https://cdn.jetphotos.com/full/5/70462_1534948881.jpg,,
4072CE,G-TGPG,2 Excel Aviation,Boeing 737 VIP,B733,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis,https://www.2excelaviation.com/our-activity,https://cdn.jetphotos.com/full/6/54518_1638134254.jpg,https://cdn.jetphotos.com/full/5/66831_1634050460.jpg,https://cdn.jetphotos.com/full/5/26819_1619473056.jpg,
4072DA,G-HHEM,Essex and Herts Air Ambulance,AgustaWestland AW.169,A169,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.ehaat.org,https://cdn.jetphotos.com/full/6/24073_1634753077.jpg,https://cdn.jetphotos.com/full/5/23729_1617721469.jpg,https://cdn.jetphotos.com/full/5/90347_1545377756.jpg,
407315,G-IIIF,Red Bull Matadors,Xtremeair Sbach XA-41,XA41,Civ,Do A Barrel Roll,Display Team,Aerobatics,Aerobatic Teams,http://www.matadorsaerobaticteam.com,https://cdn.jetphotos.com/full/6/32822_1533018937.jpg,https://cdn.jetphotos.com/full/6/69506_1531652588.jpg,,
407316,G-IIFI,Red Bull Matadors,Xtremeair Sbach XA-41,XA41,Civ,Do A Barrel Roll,Display Team,Aerobatics,Aerobatic Teams,http://www.matadorsaerobaticteam.com,https://cdn.jetphotos.com/full/6/39916_1531556629.jpg,,,
407336,G-RHOD,Private,Just Aircraft Super STOL,ZZZZ,Civ,To Be Faaaaaaaaaaaaaaaaaaair,STOL,I Don't Need No Stinking Runway,Joe Cool,https://justaircraft.com,https://cdn.jetphotos.com/full/6/40339_1624797279.jpg,https://cdn.jetphotos.com/full/6/23147_1574626912.jpg,https://cdn.jetphotos.com/full/6/72970_1556557129.jpg,
407347,G-HEDL,Private,Extra EA-300LC,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool,https://w.wiki/4nF6,https://cdn.jetphotos.com/full/5/40218_1553719413.jpg,https://cdn.jetphotos.com/full/5/92832_1532674181.jpg,,
407349,G-IPII,Private,Steen Skybolt 1-A,BOLT,Civ,Biplane,Aerobatics,Homebuild,Joe Cool,https://en.wikipedia.org/wiki/Steen_Skybolt,,,,
407368,G-GNSS,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Dogs with Jobs,http://www.flight-cal.com,https://cdn.jetphotos.com/full/5/39635_1640016787.jpg,https://cdn.jetphotos.com/full/5/47020_1639997390.jpg,https://cdn.jetphotos.com/full/6/30154_1636756662.jpg,
407377,G-IASB,IAS Medical Ltd,B200 Super King Air,BE20,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.iasmedical.com,https://live.staticflickr.com/65535/50361737563_49025eb62e_k.jpg,https://live.staticflickr.com/4458/37468598542_1c03aa0ad4_k.jpg,https://cdn.jetphotos.com/full/6/22706_1568207385.jpg,
407386,G-PICU,Children's Air Ambulance,AW.189,A189,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://theairambulanceservice.org.uk/childrens-air-ambulance,https://cdn.jetphotos.com/full/5/79799_1572029163.jpg,https://cdn.jetphotos.com/full/6/50234_1564655848.jpg,https://cdn.jetphotos.com/full/5/96508_1562952014.jpg,
40738A,G-ETPC,Empire Test Pilots School,Grob G-120,G12T,Civ,L-Plate,Training Wheels,Aerobatics,Watch Me Fly,https://www.qinetiq.com/en/what-we-do/services-and-products/etps,https://live.staticflickr.com/65535/50170522263_38d6200dd2_b.jpg,,,
40738B,G-ETPD,Empire Test Pilots School,Grob G-120,G12T,Civ,L-Plate,Training Wheels,Aerobatics,Watch Me Fly,https://www.qinetiq.com/en/what-we-do/services-and-products/etps,https://cdn.jetphotos.com/full/5/30022_1608216907.jpg,https://cdn.jetphotos.com/full/5/36468_1605825579.jpg,https://cdn.jetphotos.com/full/5/73062_1586863260.jpg,
4073B5,G-GARE,Grosvenor Estates,Cessna Citation XLS,C56X,Civ,Money Money Money,Must Be Nice,Owns Half Of London,Don't you know who I am?,https://en.wikipedia.org/wiki/Grosvenor_Group,https://live.staticflickr.com/1762/41575292440_3c246e49da_k.jpg,https://cdn.jetphotos.com/full/5/65116_1600077706.jpg,https://cdn.jetphotos.com/full/5/54872_1554699389.jpg,
4073E1,G-DAYP,Gama Aviation,B350C Super King Air,B350,Civ,Surveillance,Eye In The Sky,Covert,Oxcart,https://www.gamaaviation.com/special-mission-2,https://cdn.jetphotos.com/full/5/96563_1551211722.jpg,https://cdn.jetphotos.com/full/6/24576_1517600745.jpg,,
4073EB,G-AWHH,Anglia Aircraft Restorations,Hispano Buchon HA-1112 M1L,ME09,Civ,Messerschmitt Bf 109,Merlin Engine,White 9,Historic,https://w.wiki/54Au,https://www.airhistory.net/photos/0078699.jpg,https://live.staticflickr.com/65535/48570183137_04e2251314_k.jpg,https://cdn.jetphotos.com/full/5/70859_1577711608.jpg,
4073FF,G-VNAM,O-1 Aviation,Cessna O-1A Bird Dog,O1,Civ,War Bird,Liason,Historic,Historic,https://w.wiki/4nDg,https://live.staticflickr.com/65535/52044844977_489df3da4c_k.jpg,https://live.staticflickr.com/65535/51488258595_11fee6d6d6_k.jpg,https://live.staticflickr.com/65535/52077768242_748200ed92_3k.jpg,
40740C,G-ETPE,Empire Test Pilots School,AS350 Squirrel,AS50,Civ,L-Plate,Training Wheels,Chopper,Watch Me Fly,https://www.qinetiq.com/en/what-we-do/services-and-products/etps,https://www.airfighters.com/photo_9999_288448.jpg,,,
40740D,G-ETPF,Empire Test Pilots School,AS350 Squirrel,AS50,Civ,L-Plate,Training Wheels,Chopper,Watch Me Fly,https://www.qinetiq.com/en/what-we-do/services-and-products/etps,https://live.staticflickr.com/65535/51152305521_453224fc08_b.jpg,https://cdn.jetphotos.com/full/5/89844_1584761537.jpg,https://cdn.jetphotos.com/full/6/19343_1548963111.jpg,
40740E,G-ETPG,Empire Test Pilots School,AS350 Squirrel,AS50,Civ,L-Plate,Training Wheels,Chopper,Watch Me Fly,https://www.qinetiq.com/en/what-we-do/services-and-products/etps,https://cdn.jetphotos.com/full/6/74552_1532245519.jpg,,,
40740F,G-ETPH,Empire Test Pilots School,AS350 Squirrel,AS50,Civ,L-Plate,Training Wheels,Chopper,Watch Me Fly,https://www.qinetiq.com/en/what-we-do/services-and-products/etps,https://cdn.jetphotos.com/full/5/13581_1535538248.jpg,https://cdn.jetphotos.com/full/5/54328_1534513985.jpg,https://cdn.jetphotos.com/full/6/28903_1528661738.jpg,
407424,G-RMAA,Babcock MCS Onshore,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.babcockinternational.com/what-we-do/aviation,https://cdn.jetphotos.com/full/5/17642_1520753799.jpg,,,
407472,G-UKPB,UK Parachute Services,Cessna 208 B,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft,https://ukparachuting.co.uk,https://s3.eu-west-2.amazonaws.com/abpic-media-eu-production/pictures/full_size_0498/1756369-large.jpg,https://s3.eu-west-2.amazonaws.com/abpic-media-eu-production/pictures/full_size_0405/1610296-large.jpg,https://cdn.jetphotos.com/full/5/78296_1528445017.jpg,
407484,G-VBAU,Private,Cameron A-400 Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,http://www.cameronballoons.co.uk,,,,
40749C,G-JPIT,Rich Goodwin,Pitts Special S-2S (Modified),PTS2,Civ,Jet Engine,Display Team,Aerobatics,Aerobatic Teams,https://www.richgoodwinairshows.com/jet-pitts,https://cdn.jetphotos.com/full/5/80766_1567985280.jpg,,,
4074A6,G-OJMP,Parachuting Aircraft Ltd,Cessna 208B Caravan,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft,https://www.netheravon.com,https://cdn.jetphotos.com/full/6/11006_1623507454.jpg,https://cdn.jetphotos.com/full/6/20551_1623507407.jpg,https://cdn.jetphotos.com/full/5/23921_1533031766.jpg,
4074C1,G-ORST,Babcock MCS Onshore,Eurocopter EC135 T3,EC35,Civ,Wichita Lineman,Chopper,Offshore Wind,Dogs with Jobs,https://orsted.co.uk/,https://cdn.jetphotos.com/full/6/33488_1623616558.jpg,https://live.staticflickr.com/65535/50444868366_9166374b4d_b.jpg,,
4074C9,G-ETPA,Empire Test Pilots School,Pilatus PC-21,PC21,Civ,L-Plate,Training Wheels,Advanced,Watch Me Fly,https://www.qinetiq.com/en/what-we-do/services-and-products/etps,https://cdn.jetphotos.com/full/5/78210_1608384729.jpg,https://cdn.jetphotos.com/full/6/77258_1586863307.jpg,https://cdn.jetphotos.com/full/5/14106_1585885036.jpg,
4074CA,G-ETPB,Empire Test Pilots School,Pilatus PC-21,PC21,Civ,L-Plate,Training Wheels,Advanced,Watch Me Fly,https://www.qinetiq.com/en/what-we-do/services-and-products/etps,https://www.qinetiq.com/-/media/f35267f7b903498fa5dbbc996147352d.ashx?h=500&optimize=0&w=1110&la=en&hash=27D05D00379943D3A743F1946F00D7F8,https://cdn.jetphotos.com/full/6/71418_1607974641.jpg,https://cdn.jetphotos.com/full/5/80640_1582821719.jpg,https://live.staticflickr.com/7806/47166368092_97a3d52ccf_b.jpg
40755A,G-SASX,Specialist Aviation Services,AgustaWestland AW.169,A169,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.specialist-aviation.com/,https://cdn.jetphotos.com/full/5/17472_1628601877.jpg,https://cdn.jetphotos.com/full/6/87482_1622924422.jpg,https://cdn.jetphotos.com/full/6/32214_1621013862.jpg,
40759B,G-WKTG,Diamond Executive Aviation,DA42-MPP,DA42,Civ,Surveillance,Covert,Spyplane,Oxcart,https://tinyurl.com/3yvyvhw4,https://cdn.jetphotos.com/full/5/23892_1641120233.jpg,https://cdn.jetphotos.com/full/5/66956_1605039712.jpg,https://cdn.jetphotos.com/full/6/40777_1585148619.jpg,
4075AD,G-WSEX,Historic Helicopters,Westland Wessex HU.5,WESX,Civ,The Last Of Us,Mae West,Rejuvenated,Historic,https://www.historichelicopters.com/Pages/32/Navy-Wessex.html,https://live.staticflickr.com/65535/48278138136_c58412a67c_b.jpg,https://live.staticflickr.com/65535/49208488723_a406cd5e4e_k.jpg,https://live.staticflickr.com/65535/51457558389_d83af2a175_k.jpg,
407637,G-WKTH,Diamond Executive Aviation,DA62-MPP,DA62,Civ,Surveillance,Covert,Spyplane,Oxcart,https://tinyurl.com/3yvyvhw4,https://cdn.jetphotos.com/full/5/60509_1637519527.jpg,https://cdn.jetphotos.com/full/6/58181_1634404556.jpg,https://cdn.jetphotos.com/full/6/67660_1633721079.jpg,
40764B,G-RAZI,Private,SIAI-Marchetti SF.260,F260,Civ,Ciao,Aerobatics,Do A Barrel Roll,Joe Cool,https://en.wikipedia.org/wiki/SIAI-Marchetti_SF.260,,,,
407672,G-CKYP,Bristow Helicopters,AgustaWestland AW.139,A139,Civ,Drone,Maritime Patrol,Coastguard,UAV,https://www.bristowgroup.com/,https://cdn.jetphotos.com/full/5/59647_1582796075.jpg,https://cdn.jetphotos.com/full/6/94171_1564423702.jpg,,
407685,G-EMSS,Babcock MCS Onshore,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.babcockinternational.com/what-we-do/aviation,https://live.staticflickr.com/65535/50031130777_152ef058d3_k.jpg,https://cdn.jetphotos.com/full/6/46397_1628949989.jpg,https://cdn.jetphotos.com/full/5/85618_1624820077.jpg,
4076AB,G-CKZJ,Private,BB 26E Hot Air Balloon,BALL,Civ,Up Up And Away,Hot Air Balloon,Thank You Montgolfier Brothers,Gas Bags,https://youtu.be/5akEgsZSfhg,,,,
4076BF,G-UKPA,UK Parachute Services,Cessna 208B Caravan,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft,https://ukparachuting.co.uk,https://cdn.jetphotos.com/full/6/21542_1617540446.jpg,https://cdn.jetphotos.com/full/5/73302_1599751384.jpg,https://cdn.jetphotos.com/full/5/60833_1582525655.jpg,
4076C3,G-CLAZ,Detoney Ltd,RotorSport UK Cavalon,CLON,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?,https://youtu.be/xFozWDLne7c,,,,
4076E5,G-KELT,Acropolis Aviation,Airbus ACJ320-251N,A20N,Civ,Man Made Climate Change,Airbus Corporate Jet,Climate Crisis,Climate Crisis,https://www.acropolis-aviation.com,https://live.staticflickr.com/65535/51114732029_739bc0352a_k.jpg,https://live.staticflickr.com/65535/50808040278_6188dc1cb3_k.jpg,https://live.staticflickr.com/65535/51314829586_856c5b82cd_k.jpg,
4076F1,G-TACN,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Dogs with Jobs,http://www.flight-cal.com,https://live.staticflickr.com/65535/50138058931_669badf5d8_k.jpg,https://live.staticflickr.com/65535/51016393980_814bb531db_k.jpg,https://www.airhistory.net/photos/0135366.jpg,
4076FC,G-OWLS,Private,Magni Gyro M-24 Orion,MM24,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?,http://www.magnigyro.it/en/products/m24-orion,https://cdn.jetphotos.com/full/6/88408_1631092280.jpg,https://cdn.jetphotos.com/full/5/94372_1579851250.jpg,,
4076FE,G-REXA,RVL Aviation Ltd,B200GT Super King Air,BE20,Civ,Surveillance,Covert,Spyplane,Oxcart,https://www.rvl-group.com,https://live.staticflickr.com/65535/50255556653_bf5c44a4f2_k.jpg,https://live.staticflickr.com/65535/51766884015_49dd11fb4d_k.jpg,https://live.staticflickr.com/65535/50255557648_25bd66bdcb_b.jpg,
407734,G-MGPS,Magpas Air Ambulance,AgustaWestland AW.169,A169,Civ,Air Ambo,Flying Doctors,Medical Evac,Flying Doctors,https://www.magpas.org.uk/,https://www.magpas.org.uk/wp-content/uploads/2019/09/Dr-Adriana-and-CCP-Steve-walking-from-the-Magpas-Air-Ambulance.jpg,https://www.magpas.org.uk/wp-content/uploads/2019/03/Magpas-Air-Ambulance-in-flight.jpg,https://live.staticflickr.com/65535/48297937221_d4eed84b18_o.jpg,
40774D,G-BJYT,Draken Intl,Britten-Norman Islander BN-2T,BN2T,Civ,ISR,Target Practice,Surveillance,Hired Gun,https://www.draken.aero,,,,
407775,G-SEDC,Private,Fairchild F-24 W,FA24,Civ,Highwing,I Am Old,History,Historic,https://en.wikipedia.org/wiki/Fairchild_24,https://cdn.jetphotos.com/full/5/85473_1636121194.jpg,https://cdn.jetphotos.com/full/6/25380_1635882644.jpg,https://cdn.jetphotos.com/full/5/91800_1624209280.jpg,
4077B6,G-CLLU,Windracers Ltd,UoS Ultra-UAS,UOSUAV,Civ,UAV,Border Patrol,Uphold The Public Trust,UAV,https://www.southampton.ac.uk/news/2020/04/drones-covid-iow.page,,,,
4077C4,G-FOMO,Luxaviation UK,Bombardier Global 6000,GLEX,Civ,Fear Of Missing Out,Must Be Nice,Vanity Plate,Vanity Plate,https://www.luxaviationuk.com,https://cdn.jetphotos.com/full/6/85911_1612877659.jpg,https://cdn.jetphotos.com/full/5/75162_1601237832.jpg,https://cdn.jetphotos.com/full/6/57121_1599855962.jpg,
4077C7,G-GSAS,Scottish Ambulance Service,MBB-Kawasaki BK 117 D-2,BK17,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.scottishambulance.com/,https://cdn.jetphotos.com/full/5/81278_1628786741.jpg,https://cdn.jetphotos.com/full/5/62034_1615382016.jpg,,
4077C8,G-ISAS,Scottish Ambulance Service,MBB-Kawasaki BK 117 D-2,BK17,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.scottishambulance.com/,https://cdn.jetphotos.com/full/5/32649_1627307128.jpg,,,
4077CC,G-CLDH,Private,Pietenpol Aircamper,CAMP,Civ,Highwing,Homebuild,I Am Old,Historic,https://en.wikipedia.org/wiki/Pietenpol_Air_Camper,,,,
4077E4,G-SKNG,Historic Helicopters,Westland Sea King HAR3,S61,Civ,Sea King,Amphibian,Rejuvenated,Historic,https://www.historichelicopters.com/Pages/35/Sea-King.html,https://live.staticflickr.com/65535/51434621861_fb8b7c4079_k.jpg,https://live.staticflickr.com/65535/51496328112_3415b3a9bd_k.jpg,https://live.staticflickr.com/65535/51492434371_6896df03ba_h.jpg,
40780A,G-CLEN,Private,Boeing Stearman A75 Kaydet,ST75,Civ,Radial Engine,Biplane,Wing Walk,Historic,https://w.wiki/BJBE,,,,
407821,G-EZMT,Private,Extra EA-300,E300,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool,https://w.wiki/4nF6,https://pbs.twimg.com/media/EktzEVHXIAApsNx.jpg,"https://static.wixstatic.com/media/59170d_c3cfef48265e417f8f3e743b477c3e2a~mv2.jpeg/v1/fill/w_560,h_226,al_c,q_80,usm_0.66_1.00_0.01/14E577FF-913C-474C-89AE-F977DBC2C4C3.webp",,
407823,G-CLFJ,Private,P & M Aviation Quik GTR,ULAC,Civ,People Be Crazy,Ultralight,Nope Mobile,You came here in that thing?,https://www.pmaviation.co.uk/quikgtr-ouraircraftdetails.html,,,,
407855,G-VMSO,Private,RotorSport UK Cavalon,CLON,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?,https://youtu.be/xFozWDLne7c,https://cdn.jetphotos.com/full/6/43696_1575314562.jpg,,,
40785B,G-WKTI,Diamond Executive Aviation,DA62-MPP,DA62,Civ,Surveillance,Covert,Spyplane,Oxcart,https://tinyurl.com/3yvyvhw4,https://cdn.jetphotos.com/full/5/67237_1635755334.jpg,https://cdn.jetphotos.com/full/6/66414_1635019211.jpg,https://cdn.jetphotos.com/full/6/26671_1621110445.jpg,
4078B9,G-SHMB,Steve Hartley,Aero L-39C Albatros,L39,Civ,Do A Barrel Roll,Jet Trainer,Private Jet Fighter,Distinctive,https://w.wiki/EQZf,,,,
4078EB,G-GWMB,Hinton Skydiving Centre,PAC 750XL,P750,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft,https://en.wikipedia.org/wiki/PAC_P-750_XSTOL,https://www.tvairambulance.org.uk/wp-content/uploads/2022/01/image0-750x750.jpeg,https://cdn.jetphotos.com/full/5/38129_1622977610.jpg,https://live.staticflickr.com/65535/50309614141_07d18c6dff_b.jpg,
407908,G-VNAV,Flight Calibration Services,Diamond Aircraft DA62,DA62,Civ,Fight Calibration,Measuring Stick,Trundle Wheel,Dogs with Jobs,http://www.flight-cal.com,https://cdn.jetphotos.com/full/6/30497_1642104569.jpg,https://cdn.jetphotos.com/full/5/34843_1640179620.jpg,https://cdn.jetphotos.com/full/6/43346_1630935218.jpg,
407910,G-NCKS,Private,Westland Lynx AH7,LYNX,Civ,Chopper,Go Fast,Rare,Joe Cool,https://en.wikipedia.org/wiki/Westland_Lynx,https://live.staticflickr.com/65535/51846895696_6bd3fc98de_h.jpg,https://live.staticflickr.com/65535/51847215529_96216ab8ee_h.jpg,https://live.staticflickr.com/65535/51847544330_cd3f4c3750_h.jpg,
407933,G-CRWL,Cornwall Air Ambulance Trust,AgustaWestland AW.189,A189,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://cornwallairambulancetrust.org,https://www.helis.com/h2/aw169_g-crwl.jpg,https://www.airhistory.net/photos/0220384.jpg,https://live.staticflickr.com/65535/49981595571_3c9c86622b_b.jpg,https://cdn.jetphotos.com/full/5/54567_1645439873.jpg
40793D,G-DAAS,Devon Air Ambulance,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.daat.org,https://www.exmoormagazine.co.uk/wp-content/uploads/2020/07/GDAAS-in-the-air-by-Airbus-Helicopters-scaled.jpg,https://live.staticflickr.com/65535/50047221431_339a4d221c_b.jpg,https://live.staticflickr.com/65535/50049285733_288ba96aaa_b.jpg,
407941,G-AWGB,Fly a Spitfire Biggin Hill,Supermarine Spitfire TIX,SPIT,Civ,Grey Nurse,Film Star,Merlin Engine,Historic,https://flyaspitfire.com/the-story-of-te308,https://live.staticflickr.com/65535/51207399038_cc86310ca9_3k.jpg,https://live.staticflickr.com/65535/51551253628_552c2b88b8_k.jpg,https://live.staticflickr.com/65535/51976809852_fb095a7bd5_k.jpg,
407946,G-CLKH,Private,Pietenpol Aircamper,CAMP,Civ,Highwing,Homebuild,I Am Old,Historic,https://en.wikipedia.org/wiki/Pietenpol_Air_Camper,,,,
407951,G-UASA,Bristow Helicopters,Schiebel Camcopter S-100,ZZZZ,Civ,Drone,Maritime Patrol,Coastguard,UAV,https://w.wiki/4x6X,https://images.ctfassets.net/pjshm78m9jt4/58Q7s3stslKoa6UMiUZ0bo/eda2c008b218bbf256d30dd1e42ac125/coastguard_drone.jpg,https://allaircraft.net/4images/data/media/2335/g-uasa__caernarfon_airport__22-06-2021.jpg,,
407982,G-CLKX,Private,DHC-1 Chipmunk T10,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,,,,
407986,G-SVAN,Skydive UK,Cessna 208B Caravan,C208,Civ,Skydive,Perfectly Serviceable Aircraft,Jump Johnny Jump,Perfectly Serviceable Aircraft,https://tinyurl.com/2p86yrwp,https://www.skydiveukltd.com/wp-content/uploads/2022/01/G0026006.jpg,https://www.skydiveukltd.com/wp-content/themes/skydivebuzz/img/video-cover.png,https://great-torringtontowncouncil.gov.uk/wp-content/uploads/2020/07/Sky-Dive-3-1-1024x768.jpg,
40798B,G-CLLI,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,,,,
407990,G-SADB,Skyborne Aviation,DA42-MPP,DA42,Civ,Surveillance,Covert,Spyplane,Oxcart,https://www.diamondaircraft.com/en/special-mission/aircraft/da62-mpp/overview,https://s3.eu-west-2.amazonaws.com/abpic-media-eu-production/pictures/full_size_0500/1759621-large.jpg,https://www.airport-data.com/images/aircraft/001/634/001634552.jpg,,
40799F,G-LFLF,Private,RotorSport UK MTO Sport,MT,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?,https://youtu.be/xFozWDLne7c,,,,
4079B3,G-RNGS,Empire Test Pilots School,Eurocopter EC145,EC45,Civ,L-Plate,Training Wheels,Chopper,Watch Me Fly,https://www.qinetiq.com/en/what-we-do/services-and-products/etps,https://cdn.jetphotos.com/full/5/53624_1601109047.jpg,,,
4079B4,G-RIDC,National Grid Electricity Transmission,Bell 429 GlobalRanger,B429,Civ,Overload,Poweline Inspection,Wichita Lineman,Dogs with Jobs,https://tinyurl.com/y9bmeuzm,https://cdn.jetphotos.com/full/5/58785_1633890169.jpg,https://cdn.jetphotos.com/full/6/95373_1628605040.jpg,,
4079BE,G-SCHW,Private,Schweizer 269C,H269,Civ,Chopper,Lightweight,Bubble Canopy,Joe Cool,https://en.wikipedia.org/wiki/Schweizer_S300,,,,
4079E2,G-LYFT,Private,Magni Gyro M-24 Orion C Plus,MM24,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?,http://www.magnigyro.it/en/products/m24-orion,,,,
4079EC,G-NXTE,Electroflight,Electric NXT,NXTE,Civ,Batteries,Spirit of Innovation,The Future,Distinctive,https://www.bbc.co.uk/news/business-57747128,,,,
4079F3,G-RTNA,Raytheon Systems,B350C Super King Air,B350,Civ,Arms Company,Security,Lasers,As Seen on TV,https://www.raytheon.com/uk,https://cdn.jetphotos.com/full/5/32690_1661956443.jpg,,,
407A19,G-MDSI,Ravenair,Pilatus PC-12 NGX,PC12,Civ,Surveillance,Covert,Spyplane,Oxcart,https://ravenair.co.uk,https://cdn.jetphotos.com/full/5/94376_1640348004.jpg,https://cdn.jetphotos.com/full/6/57918_1637775690.jpg,https://cdn.jetphotos.com/full/6/10364_1633998066.jpg,
407AF6,G-DRLA,The Air Ambulance Service,AgustaWestland AW.109 SP Grand New,A109,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://theairambulanceservice.org.uk/,https://cdn.jetphotos.com/full/5/70558_1634823847.jpg,https://cdn.jetphotos.com/full/5/94262_1622575211.jpg,https://cdn.jetphotos.com/full/6/48009_1617547202.jpg,
407AF7,G-WNAS,The Air Ambulance Service,AgustaWestland AW.109 SP Grand New,A109,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://theairambulanceservice.org.uk/,,,,
407AFE,G-WNDR,Windracers Ltd,UoS Ultra-UAS,UOSUAV,Civ,UAV,Border Patrol,Uphold The Public Trust,UAV,https://www.southampton.ac.uk/news/2020/04/drones-covid-iow.page,,,,
407B25,G-CLTE,Private,Magni Gyro M-24 Orion C Plus,MM24,Civ,Little Nellie,Gyrocopter,Nope Mobile,You came here in that thing?,http://www.magnigyro.it/en/products/m24-orion,,,,
407B39,G-XCAP,Diana Britten,Mudry CAP-232,CP23,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool,https://w.wiki/4yd5,https://s3.eu-west-2.amazonaws.com/abpic-media-eu-production/pictures/full_size_0501/1760842-large.jpg,https://s3.eu-west-2.amazonaws.com/abpic-media-eu-production/pictures/full_size_0501/1760841-large.jpg,,
407B43,G-FCTY,Private,DHC-1 Chipmunk 1B-2-S5,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,,,,
407B44,G-GMAF,Gama Aviation,B200 Super King Air,BE20,Civ,Surveillance,Eye In The Sky,Covert,Oxcart,https://www.gamaaviation.com/special-mission-2,https://cdn.jetphotos.com/full/6/23472_1617306449.jpg,,,
407B49,G-FRSB,Draken Europe,Dassault Falcon 20F,FA20,Civ,Shapeshifter,Target Practice,Adversary Simulation,Hired Gun,https://www.draken.aero,https://www.dtvmovements.co.uk/images/Residents_Current/Special_Mission/GFRAU_AG.jpg,,,
